event_id,user_id,event_time,event_type,device_type,geo_location
534,36,2025-01-22 22:00:00,login,Mobile ,India 
535,36,2025-01-24 07:00:00,login,web,India 
536,37,2025-01-22 00:00:00,SIGNUP,mobile,India 
537,37,2025-01-23 21:00:00,APPLY,mobile, US
538,37,2025-01-24 18:00:00,login,Mobile ,India
539,37,2025-01-25 19:00:00,logout,mobile,India 
540,37,2025-01-26 23:00:00,logout,,India
541,37,2025-01-28 01:00:00,login,Mobile ,UK
542,37,2025-01-30 00:00:00,APPLY,web, US
543,37,2025-01-31 10:00:00,JOB_VIEW,,India
544,37,2025-02-02 09:00:00,apply,,
545,37,2025-02-02 18:00:00,job_view,mobile,India
546,38,2025-01-30 00:00:00,SIGNUP,mobile,
547,38,2025-01-30 15:00:00,job_view, WEB, US
548,38,2025-01-31 04:00:00,job_view,web,
549,38,2025-02-02 00:00:00,login, WEB,UK
550,38,2025-02-02 04:00:00,LOGIN,,
551,38,2025-02-03 01:00:00,JOB_VIEW,Mobile ,India 
552,38,2025-02-03 09:00:00,job_view,,
553,38,2025-02-04 00:00:00,job_view,Mobile ,UK
554,38,2025-02-05 08:00:00,apply,mobile, US
555,38,2025-02-05 23:00:00,JOB_VIEW,mobile,India
556,38,2025-02-07 19:00:00,apply,web,UK
557,38,2025-02-08 12:00:00,JOB_VIEW, WEB,India 
558,38,2025-02-09 00:00:00,job_view,mobile,
559,38,2025-02-09 02:00:00,job_view,web,India
560,38,2025-02-10 05:00:00,login,mobile, US
561,38,2025-02-11 01:00:00,LOGIN,mobile,US
562,38,2025-02-12 05:00:00,apply, WEB,US
563,38,2025-02-12 10:00:00,LOGIN,mobile, US
564,38,2025-02-13 12:00:00,job_view, WEB,US
565,38,2025-02-14 00:00:00,LOGIN,Mobile ,US
566,38,2025-02-14 12:00:00,job_view,,US
567,38,2025-02-15 12:00:00,JOB_VIEW,mobile, US
568,38,,logout,web,UK
569,38,2025-02-18 08:00:00,job_view,Mobile ,India
570,39,2025-02-18 00:00:00,signup,web,India
571,39,2025-02-19 13:00:00,APPLY,, US
572,39,2025-02-19 17:00:00,LOGIN,Mobile ,UK
573,39,2025-02-21 11:00:00,apply, WEB,
574,39,2025-02-22 06:00:00,JOB_VIEW, WEB,US
575,39,2025-02-23 16:00:00,job_view,Mobile ,
576,39,2025-02-24 15:00:00,apply,mobile, US
577,40,2025-02-10 00:00:00,signup,mobile,
578,40,2025-02-10 18:00:00,login,web,
579,40,2025-02-12 04:00:00,job_view, WEB,
580,40,2025-02-14 01:00:00,JOB_VIEW,Mobile ,
581,40,2025-02-15 08:00:00,job_view,Mobile ,
582,40,2025-02-15 10:00:00,apply,web,US
583,40,2025-02-15 14:00:00,login, WEB,
584,40,2025-02-15 15:00:00,login,,
585,40,2025-02-16 20:00:00,login,Mobile ,India 
586,40,2025-02-17 21:00:00,JOB_VIEW,Mobile , US
587,40,2025-02-18 08:00:00,job_view,web,India 
588,41,2025-01-21 00:00:00,SIGNUP,,
589,41,2025-01-22 13:00:00,job_view,web,India
590,41,2025-01-24 00:00:00,apply, WEB,India 
591,41,2025-01-24 09:00:00,login, WEB,US
592,41,2025-01-26 08:00:00,login,mobile, US
593,41,2025-01-28 00:00:00,APPLY,Mobile , US
594,41,2025-01-28 13:00:00,login,Mobile ,
595,41,2025-01-30 02:00:00,login,mobile,India
596,41,2025-01-31 12:00:00,login,,India 
597,41,2025-02-01 02:00:00,job_view,Mobile , US
598,41,2025-02-02 06:00:00,job_view,mobile,India 
599,41,2025-02-03 21:00:00,login, WEB,US
600,42,2025-02-27 00:00:00,signup, WEB,UK
601,42,2025-02-28 04:00:00,LOGOUT,web,UK
602,42,2025-03-02 02:00:00,login,mobile,US
603,42,2025-03-03 07:00:00,JOB_VIEW, WEB,
604,42,2025-03-04 22:00:00,job_view,mobile,India
605,42,2025-03-05 15:00:00,apply, WEB,India
606,42,2025-03-07 03:00:00,job_view,mobile,US
607,43,,signup,web,US
608,43,2025-01-27 01:00:00,logout,mobile,UK
609,43,,job_view, WEB, US
610,43,2025-01-29 05:00:00,apply,mobile,India
611,43,2025-01-31 04:00:00,login, WEB, US
612,43,2025-02-02 03:00:00,job_view,mobile,
613,44,2025-02-11 00:00:00,signup,web,India 
614,44,,login,web,UK
615,44,2025-02-12 21:00:00,job_view, WEB,India
616,44,2025-02-14 01:00:00,JOB_VIEW,,UK
617,44,2025-02-14 10:00:00,job_view,,India 
618,44,2025-02-15 21:00:00,login,,India 
619,45,2025-02-05 00:00:00,signup, WEB,India 
620,45,2025-02-06 09:00:00,job_view,web,India
621,45,2025-02-07 10:00:00,apply,web,India
622,45,2025-02-08 10:00:00,apply,, US
623,45,2025-02-09 05:00:00,job_view,Mobile ,UK
624,45,2025-02-10 11:00:00,APPLY,mobile,India 
625,45,2025-02-11 18:00:00,LOGOUT,Mobile ,UK
626,45,2025-02-12 19:00:00,LOGOUT,Mobile ,India 
627,45,2025-02-13 13:00:00,JOB_VIEW,web,UK
628,45,2025-02-14 23:00:00,JOB_VIEW, WEB,India 
629,46,2025-01-23 00:00:00,signup,mobile,UK
630,46,2025-01-24 03:00:00,LOGOUT,,India 
631,46,2025-01-25 22:00:00,login,web,India
632,46,2025-01-27 06:00:00,login, WEB,India
633,46,2025-01-28 16:00:00,APPLY,Mobile ,India 
634,46,2025-01-29 16:00:00,LOGIN,mobile,India 
635,46,2025-01-31 09:00:00,JOB_VIEW,Mobile , US
636,46,2025-01-31 15:00:00,logout, WEB, US
637,46,,apply,mobile,India
638,46,2025-02-02 15:00:00,login,,India
639,46,,job_view,Mobile , US
640,46,2025-02-04 11:00:00,job_view,mobile,
641,46,2025-02-05 16:00:00,job_view,,UK
642,46,2025-02-06 20:00:00,JOB_VIEW,web,US
643,46,2025-02-08 19:00:00,job_view,mobile, US
644,46,2025-02-09 16:00:00,logout, WEB,India 
645,46,2025-02-10 04:00:00,apply,,UK
646,47,2025-02-27 00:00:00,SIGNUP, WEB, US
647,47,2025-02-27 18:00:00,APPLY,Mobile ,US
648,47,2025-03-01 14:00:00,login,,India
649,47,2025-03-02 06:00:00,login, WEB,India
650,47,2025-03-03 01:00:00,JOB_VIEW,web, US
651,47,2025-03-03 10:00:00,job_view,web,US
652,47,2025-03-03 23:00:00,APPLY,web,US
653,47,2025-03-05 08:00:00,JOB_VIEW,web, US
654,47,2025-03-06 23:00:00,APPLY,Mobile ,
655,47,2025-03-07 22:00:00,logout, WEB,US
656,47,2025-03-09 12:00:00,LOGIN,web,
657,47,2025-03-11 05:00:00,job_view, WEB,UK
658,47,2025-03-11 16:00:00,apply,Mobile ,US
659,47,2025-03-12 10:00:00,apply,,UK
660,47,2025-03-13 10:00:00,job_view,,UK
661,47,2025-03-14 12:00:00,job_view,Mobile ,
662,47,,job_view,mobile,India 
663,47,2025-03-16 22:00:00,logout,Mobile ,US
664,47,2025-03-17 05:00:00,apply,Mobile ,UK
665,47,2025-03-18 05:00:00,APPLY, WEB,India 
666,47,2025-03-18 21:00:00,LOGIN,,India
667,47,2025-03-20 12:00:00,job_view,Mobile ,US
668,47,2025-03-20 16:00:00,LOGIN, WEB,
669,47,2025-03-21 06:00:00,login,Mobile , US
670,48,2025-01-06 00:00:00,SIGNUP,web,India
671,48,2025-01-06 20:00:00,apply, WEB, US
672,48,2025-01-08 06:00:00,login, WEB, US
673,48,2025-01-10 05:00:00,logout,web,UK
674,48,2025-01-11 07:00:00,login,,US
675,48,2025-01-12 02:00:00,login,Mobile ,India
676,48,2025-01-12 18:00:00,apply,web,India
677,49,2025-02-13 00:00:00,signup,web,US
678,49,2025-02-13 11:00:00,JOB_VIEW,Mobile ,UK
679,49,2025-02-14 17:00:00,apply, WEB,US
680,49,2025-02-16 06:00:00,job_view,web,India 
681,49,2025-02-17 10:00:00,JOB_VIEW,Mobile ,India
682,49,2025-02-17 16:00:00,login,Mobile , US
683,49,2025-02-17 22:00:00,JOB_VIEW,web,India 
684,49,2025-02-19 14:00:00,JOB_VIEW, WEB,India
685,49,2025-02-21 13:00:00,job_view,,India 
686,49,2025-02-21 18:00:00,JOB_VIEW,mobile,India 
687,49,2025-02-22 04:00:00,job_view,web,India
688,49,2025-02-22 06:00:00,job_view,web,US
689,49,2025-02-22 07:00:00,LOGIN,, US
690,49,2025-02-22 13:00:00,login,web,India
691,49,2025-02-23 06:00:00,APPLY,,India
692,49,2025-02-23 07:00:00,job_view,web,India
693,49,2025-02-24 19:00:00,login,,India 
694,49,2025-02-25 01:00:00,job_view,Mobile ,
695,50,2025-02-24 00:00:00,SIGNUP,mobile,US
696,50,2025-02-24 17:00:00,login,mobile, US
697,50,2025-02-25 03:00:00,logout,mobile,India 
698,50,2025-02-25 21:00:00,LOGIN, WEB, US
699,50,2025-02-27 10:00:00,JOB_VIEW,,India 
700,50,2025-02-27 18:00:00,login, WEB,India
701,50,2025-03-01 17:00:00,login,web,India
702,50,2025-03-02 17:00:00,apply,Mobile , US
703,50,,job_view,web,UK
704,50,2025-03-06 03:00:00,JOB_VIEW,mobile, US
705,50,2025-03-06 19:00:00,logout,Mobile ,UK
706,50,2025-03-07 22:00:00,LOGIN,web,India 
707,50,2025-03-09 00:00:00,job_view,Mobile ,India 
708,50,2025-03-09 06:00:00,apply,Mobile ,UK
709,50,2025-03-09 07:00:00,JOB_VIEW,,India
710,50,2025-03-10 17:00:00,APPLY,,US
711,50,2025-03-12 08:00:00,job_view,web,UK
712,50,2025-03-14 02:00:00,apply, WEB,
713,51,2025-02-25 00:00:00,signup,mobile, US
714,51,2025-02-26 11:00:00,LOGOUT,,India
715,51,2025-02-26 17:00:00,JOB_VIEW,mobile,
716,51,2025-02-27 10:00:00,apply,web,UK
717,51,2025-02-27 11:00:00,LOGIN,web,India 
718,51,2025-02-27 21:00:00,LOGOUT,,US
719,51,2025-02-27 23:00:00,job_view,web,
720,51,2025-02-28 22:00:00,logout,,UK
721,51,2025-03-01 21:00:00,login,mobile, US
722,51,2025-03-03 12:00:00,login,Mobile ,
723,52,2025-01-23 00:00:00,signup,,
724,52,2025-01-23 05:00:00,logout, WEB,India 
725,52,2025-01-24 09:00:00,JOB_VIEW,mobile,US
726,52,2025-01-25 02:00:00,job_view,Mobile ,
727,52,2025-01-25 16:00:00,logout,mobile, US
728,52,2025-01-26 01:00:00,apply,,
729,52,,apply,web,US
730,52,2025-01-29 11:00:00,JOB_VIEW, WEB,India
731,52,2025-01-30 14:00:00,job_view,Mobile ,
732,52,2025-01-31 23:00:00,login,, US
733,52,2025-02-01 21:00:00,apply,mobile,UK
734,52,2025-02-03 06:00:00,job_view,Mobile ,India
735,52,2025-02-03 07:00:00,job_view,Mobile ,India
736,52,2025-02-04 06:00:00,JOB_VIEW,, US
737,52,2025-02-06 05:00:00,login, WEB, US
738,53,2025-02-23 00:00:00,signup,,India 
739,53,2025-02-24 04:00:00,login,,US
740,53,2025-02-25 13:00:00,job_view,,India
741,53,2025-02-26 18:00:00,LOGIN,,
742,53,2025-02-27 11:00:00,APPLY,,India
743,53,,job_view, WEB,US
744,53,2025-03-01 17:00:00,apply,web,UK
745,53,2025-03-02 21:00:00,login,web,India 
746,53,2025-03-03 17:00:00,apply, WEB,
747,53,,apply,mobile,UK
748,53,2025-03-06 14:00:00,login,,India
749,53,2025-03-07 07:00:00,apply,mobile,India 
750,53,2025-03-07 21:00:00,apply,mobile, US
751,53,2025-03-08 13:00:00,JOB_VIEW, WEB,India 
752,53,2025-03-08 23:00:00,login,Mobile , US
753,53,2025-03-10 05:00:00,job_view,mobile,UK
754,53,2025-03-11 05:00:00,login,mobile,India 
755,53,2025-03-12 13:00:00,job_view,Mobile ,India
756,53,2025-03-13 05:00:00,login,Mobile ,US
757,53,2025-03-13 20:00:00,job_view,mobile,
758,53,2025-03-14 16:00:00,JOB_VIEW,, US
759,54,2025-01-22 00:00:00,signup,mobile,UK
760,54,2025-01-23 20:00:00,apply,web,India
761,54,2025-01-24 20:00:00,LOGOUT,web,India 
762,54,2025-01-25 18:00:00,login, WEB,
763,54,2025-01-26 13:00:00,apply, WEB,India
764,54,2025-01-27 15:00:00,job_view,Mobile ,
765,54,2025-01-29 00:00:00,APPLY,Mobile ,India 
766,54,2025-01-30 17:00:00,apply,Mobile ,US
767,54,2025-01-31 10:00:00,JOB_VIEW,mobile, US
768,54,2025-01-31 15:00:00,login,,US
769,54,2025-02-02 08:00:00,apply,mobile, US
770,54,2025-02-03 11:00:00,LOGOUT,web,India
771,55,2025-01-28 00:00:00,SIGNUP, WEB,India
772,55,,job_view,mobile,UK
773,55,2025-01-30 23:00:00,job_view,web,US
774,55,2025-02-01 21:00:00,apply,web,India 
775,55,2025-02-02 11:00:00,job_view,web, US
776,55,2025-02-04 09:00:00,job_view, WEB,UK
777,55,2025-02-05 15:00:00,job_view, WEB,
778,56,2025-02-17 00:00:00,signup,,UK
779,56,2025-02-18 08:00:00,job_view,mobile,UK
780,56,2025-02-18 13:00:00,login,mobile,India
781,56,2025-02-20 02:00:00,job_view,mobile,US
782,56,2025-02-21 01:00:00,APPLY, WEB,US
783,56,2025-02-21 04:00:00,login,Mobile , US
784,56,2025-02-21 09:00:00,login, WEB,
785,56,2025-02-22 02:00:00,login,web,UK
786,56,2025-02-22 19:00:00,login,mobile,US
787,56,2025-02-23 11:00:00,login, WEB,UK
788,56,2025-02-23 17:00:00,apply,mobile,India 
789,56,2025-02-23 20:00:00,job_view,Mobile ,India 
790,56,2025-02-24 18:00:00,apply,Mobile ,
791,56,2025-02-25 18:00:00,JOB_VIEW, WEB,UK
792,56,2025-02-26 09:00:00,apply,mobile,UK
793,56,2025-02-26 22:00:00,job_view,mobile,India 
794,56,2025-02-27 03:00:00,job_view,, US
795,57,2025-02-21 00:00:00,signup,web,India
796,57,2025-02-22 10:00:00,job_view,web,India 
797,57,,JOB_VIEW,mobile,UK
798,57,2025-02-24 01:00:00,APPLY,,
799,57,2025-02-25 21:00:00,LOGOUT,mobile, US
800,57,2025-02-27 13:00:00,login,mobile,
801,57,2025-03-01 02:00:00,JOB_VIEW,mobile,
802,57,2025-03-01 10:00:00,apply,web,India 
803,57,2025-03-02 13:00:00,login,web,India
804,57,2025-03-04 07:00:00,login, WEB,
805,57,2025-03-05 11:00:00,JOB_VIEW,Mobile , US
806,57,2025-03-06 00:00:00,apply,mobile,UK
807,57,2025-03-07 19:00:00,job_view,, US
808,57,2025-03-09 05:00:00,JOB_VIEW,Mobile ,India 
809,57,2025-03-09 09:00:00,login, WEB,US
810,57,2025-03-10 23:00:00,job_view,Mobile , US
811,58,2025-01-16 00:00:00,signup, WEB,India
812,58,2025-01-16 06:00:00,LOGIN,mobile, US
813,58,2025-01-17 00:00:00,job_view, WEB,India 
814,58,2025-01-17 08:00:00,job_view, WEB,
815,58,2025-01-18 11:00:00,logout,mobile,US
816,58,2025-01-19 14:00:00,login, WEB,
817,58,2025-01-21 00:00:00,apply, WEB,
818,59,2025-01-24 00:00:00,signup,,US
819,59,2025-01-25 03:00:00,job_view, WEB,
820,59,2025-01-26 10:00:00,logout,web,UK
821,59,2025-01-26 23:00:00,job_view,,India 
822,59,2025-01-27 21:00:00,job_view,web, US
823,59,2025-01-28 04:00:00,LOGOUT,mobile,UK
824,59,2025-01-29 00:00:00,apply, WEB,US
825,59,2025-01-30 05:00:00,job_view,,India
826,59,2025-01-30 09:00:00,apply, WEB,US
827,59,2025-01-30 23:00:00,login,web,India
828,59,2025-01-31 15:00:00,apply, WEB,UK
829,59,2025-01-31 17:00:00,login,web,US
830,59,2025-02-01 08:00:00,logout,Mobile ,India
831,59,2025-02-02 09:00:00,job_view,web,India 
832,59,2025-02-03 18:00:00,APPLY,mobile,UK
833,59,2025-02-04 03:00:00,login,web,US
834,59,2025-02-05 22:00:00,login,Mobile ,
835,59,2025-02-07 13:00:00,login,,US
836,59,2025-02-07 14:00:00,JOB_VIEW, WEB,India 
837,59,2025-02-07 20:00:00,JOB_VIEW,,India
838,59,2025-02-08 03:00:00,job_view, WEB,
839,59,2025-02-09 09:00:00,LOGIN,web,
840,60,2025-01-03 00:00:00,signup,web,UK
841,60,2025-01-04 15:00:00,login, WEB,US
842,60,2025-01-06 11:00:00,login,Mobile , US
843,60,2025-01-06 15:00:00,JOB_VIEW,web,UK
844,60,2025-01-07 08:00:00,job_view,mobile,UK
845,60,2025-01-09 01:00:00,APPLY, WEB,US
846,60,2025-01-09 11:00:00,login,mobile,UK
847,60,2025-01-10 08:00:00,job_view,web, US
848,60,,login,Mobile ,India
849,60,,login,web,India 
850,60,2025-01-13 16:00:00,job_view,,US
851,60,2025-01-14 12:00:00,job_view,web,India 
852,60,2025-01-15 13:00:00,login,mobile,India
853,60,2025-01-15 21:00:00,LOGIN,mobile,India 
854,60,2025-01-16 17:00:00,job_view,web,UK
855,60,2025-01-18 06:00:00,APPLY,mobile,US
856,60,2025-01-18 13:00:00,LOGIN, WEB,India
857,60,2025-01-19 17:00:00,login,web,UK
858,60,2025-01-19 23:00:00,job_view,web,
859,60,2025-01-21 02:00:00,LOGIN,mobile,UK
860,60,2025-01-22 12:00:00,login,Mobile ,India
861,60,2025-01-24 05:00:00,JOB_VIEW,, US
862,60,2025-01-26 04:00:00,JOB_VIEW,Mobile , US
863,60,2025-01-26 23:00:00,JOB_VIEW,,UK
864,61,2025-02-15 00:00:00,SIGNUP,mobile,US
865,61,2025-02-15 01:00:00,LOGIN,Mobile ,US
866,61,2025-02-15 09:00:00,JOB_VIEW,mobile,
867,61,2025-02-15 20:00:00,LOGIN,Mobile ,UK
868,61,2025-02-16 13:00:00,job_view,Mobile ,
869,61,2025-02-18 09:00:00,logout,mobile,India 
870,61,2025-02-18 15:00:00,login,web, US
871,61,2025-02-20 10:00:00,apply,web,UK
872,61,2025-02-20 18:00:00,login,mobile,
873,61,2025-02-22 14:00:00,login,mobile,US
874,62,2025-01-10 00:00:00,SIGNUP,,
875,62,2025-01-10 15:00:00,JOB_VIEW,web,US
876,62,2025-01-12 10:00:00,job_view, WEB,India
877,62,2025-01-14 06:00:00,job_view, WEB,US
878,62,2025-01-14 18:00:00,login,web,US
879,62,,job_view,, US
880,62,2025-01-16 18:00:00,logout,mobile,US
881,62,2025-01-18 08:00:00,LOGIN,,US
882,62,2025-01-18 12:00:00,LOGIN,Mobile ,US
883,62,2025-01-19 18:00:00,job_view,mobile,India
884,63,2025-01-29 00:00:00,signup,,
885,63,2025-01-29 13:00:00,APPLY,,India
886,63,2025-01-31 02:00:00,job_view,,
887,63,,job_view,Mobile ,US
888,63,2025-02-01 05:00:00,apply,mobile,US
889,63,2025-02-03 04:00:00,login,,
890,63,2025-02-03 12:00:00,LOGIN,web,
891,63,2025-02-05 06:00:00,login,mobile,
892,63,2025-02-07 03:00:00,job_view,Mobile ,India
893,63,2025-02-08 17:00:00,JOB_VIEW,Mobile ,UK
894,63,2025-02-08 18:00:00,logout,,US
895,63,2025-02-10 09:00:00,JOB_VIEW,mobile,India
896,63,2025-02-11 12:00:00,login,web,UK
897,63,2025-02-12 03:00:00,logout, WEB,India 
898,63,2025-02-13 03:00:00,LOGIN,,India
899,63,2025-02-14 16:00:00,job_view,,US
900,63,2025-02-15 14:00:00,apply, WEB, US
901,63,,job_view,,India 
902,63,2025-02-17 14:00:00,login, WEB,
903,63,2025-02-18 00:00:00,login, WEB,India
904,63,2025-02-18 17:00:00,login,Mobile ,India
905,63,2025-02-19 06:00:00,APPLY,,India 
906,64,2025-02-18 00:00:00,signup,mobile,US
907,64,2025-02-18 16:00:00,JOB_VIEW,mobile,UK
908,64,2025-02-18 17:00:00,job_view,web,UK
909,64,2025-02-20 10:00:00,LOGIN,mobile,India 
910,64,2025-02-21 14:00:00,job_view,mobile,India
911,64,2025-02-22 22:00:00,apply,Mobile ,
912,64,2025-02-23 06:00:00,job_view,Mobile ,India
913,64,,login,Mobile ,US
914,64,2025-02-24 22:00:00,job_view,, US
915,64,2025-02-26 05:00:00,JOB_VIEW,mobile,India 
916,64,2025-02-26 07:00:00,login, WEB, US
917,64,2025-02-28 04:00:00,logout,,India
918,65,2025-02-24 00:00:00,signup,mobile,India
919,65,2025-02-25 20:00:00,APPLY,mobile,India
920,65,2025-02-27 05:00:00,login,Mobile ,UK
921,65,2025-02-27 16:00:00,apply,Mobile ,India
922,65,2025-02-28 13:00:00,JOB_VIEW,Mobile ,India 
923,65,2025-03-01 16:00:00,job_view,Mobile ,India 
924,65,2025-03-01 17:00:00,LOGIN,,India
925,65,2025-03-02 06:00:00,apply,Mobile ,India 
926,65,2025-03-03 21:00:00,JOB_VIEW,Mobile ,UK
927,65,2025-03-04 20:00:00,job_view,web,
928,65,2025-03-04 22:00:00,login,web,UK
929,65,2025-03-06 13:00:00,JOB_VIEW,, US
930,66,2025-01-22 00:00:00,signup, WEB,UK
931,66,2025-01-22 11:00:00,logout,Mobile ,US
932,66,2025-01-23 12:00:00,LOGIN,Mobile ,India
933,66,2025-01-23 17:00:00,job_view,Mobile ,India
934,66,2025-01-25 06:00:00,job_view,mobile,India
935,66,2025-01-25 10:00:00,login, WEB,India
936,66,2025-01-26 00:00:00,JOB_VIEW,mobile, US
937,66,2025-01-26 06:00:00,LOGIN,,US
938,66,2025-01-27 23:00:00,login,,
939,66,2025-01-29 02:00:00,LOGIN, WEB,UK
940,66,2025-01-30 07:00:00,job_view,,India 
941,66,2025-01-30 20:00:00,job_view,,India
942,66,2025-02-01 01:00:00,job_view,,India 
943,66,2025-02-01 15:00:00,JOB_VIEW,web,
944,66,2025-02-02 08:00:00,login,mobile,India
945,66,,login,web,US
946,66,2025-02-05 17:00:00,JOB_VIEW, WEB,UK
947,66,2025-02-06 05:00:00,APPLY,,UK
948,66,2025-02-07 04:00:00,JOB_VIEW,web,US
949,66,2025-02-08 19:00:00,login, WEB,India 
950,66,2025-02-10 09:00:00,JOB_VIEW,Mobile ,
951,67,2025-01-09 00:00:00,signup,mobile,India
952,67,2025-01-10 19:00:00,login,web,UK
953,67,2025-01-11 09:00:00,JOB_VIEW,Mobile ,US
954,67,2025-01-13 08:00:00,LOGOUT,Mobile ,India 
955,67,2025-01-14 12:00:00,login,mobile,UK
956,67,2025-01-15 20:00:00,login,mobile,UK
957,67,2025-01-16 05:00:00,job_view,mobile,India
958,67,2025-01-16 09:00:00,login, WEB,
959,67,2025-01-17 06:00:00,login,mobile, US
960,67,2025-01-17 09:00:00,apply,mobile, US
961,67,2025-01-17 22:00:00,APPLY,web,
962,67,2025-01-19 03:00:00,login,mobile,UK
963,67,2025-01-19 09:00:00,job_view,Mobile ,UK
964,67,2025-01-19 10:00:00,logout, WEB,India 
965,67,2025-01-20 17:00:00,LOGOUT,web,India
966,67,2025-01-22 10:00:00,job_view, WEB,India
967,67,2025-01-23 06:00:00,login,mobile,
968,68,2025-02-04 00:00:00,signup,mobile,US
969,68,2025-02-04 03:00:00,JOB_VIEW,Mobile , US
970,68,2025-02-05 10:00:00,JOB_VIEW,mobile,UK
971,68,2025-02-06 17:00:00,login,mobile,India
972,68,2025-02-08 05:00:00,JOB_VIEW,web,India 
973,68,2025-02-09 19:00:00,JOB_VIEW,mobile,UK
974,68,2025-02-09 22:00:00,job_view, WEB,
975,68,2025-02-10 19:00:00,login, WEB,US
976,68,2025-02-11 00:00:00,JOB_VIEW,web,US
977,68,2025-02-11 12:00:00,job_view,Mobile ,India 
978,68,2025-02-12 19:00:00,APPLY,mobile,
979,68,2025-02-14 01:00:00,login,,India
980,68,2025-02-14 12:00:00,JOB_VIEW,web,UK
981,68,2025-02-15 06:00:00,job_view,mobile, US
982,68,2025-02-16 16:00:00,JOB_VIEW,mobile,India 
983,68,2025-02-16 21:00:00,login,Mobile ,
984,68,2025-02-17 15:00:00,job_view,web,India 
985,68,2025-02-19 14:00:00,job_view,mobile,
986,68,2025-02-20 11:00:00,job_view,web,India
987,68,2025-02-21 12:00:00,JOB_VIEW, WEB,
988,69,2025-02-14 00:00:00,SIGNUP,web,India 
989,69,2025-02-14 08:00:00,job_view,Mobile ,India
990,69,2025-02-15 20:00:00,LOGOUT,,India 
991,69,2025-02-16 05:00:00,JOB_VIEW,mobile,
992,69,2025-02-17 14:00:00,login,web,US
993,69,2025-02-19 02:00:00,login,web, US
994,69,2025-02-19 07:00:00,job_view,, US
995,69,2025-02-20 18:00:00,login, WEB,US
996,69,2025-02-22 06:00:00,LOGIN,,
997,69,2025-02-24 05:00:00,job_view,,India 
998,69,2025-02-24 12:00:00,job_view, WEB,India
999,69,2025-02-26 02:00:00,JOB_VIEW,Mobile ,India
1000,69,2025-02-27 18:00:00,APPLY,Mobile ,India
1001,69,2025-03-01 00:00:00,login, WEB, US
1002,69,2025-03-02 00:00:00,JOB_VIEW,, US
1003,69,2025-03-02 16:00:00,JOB_VIEW, WEB, US
1004,70,2025-01-29 00:00:00,signup, WEB,UK
1005,70,2025-01-30 09:00:00,job_view,web,India 
1006,70,2025-01-30 13:00:00,login,Mobile ,India
1007,70,2025-01-31 10:00:00,job_view,,India 
1008,70,2025-01-31 22:00:00,JOB_VIEW,mobile,India
1009,70,2025-02-01 06:00:00,JOB_VIEW,mobile,India
1010,70,2025-02-02 13:00:00,apply,mobile,
1011,70,2025-02-03 04:00:00,job_view, WEB,
1012,70,2025-02-03 10:00:00,JOB_VIEW,web,UK
1013,70,2025-02-04 17:00:00,apply, WEB,India
1014,70,2025-02-05 21:00:00,apply,web,UK
1015,70,2025-02-06 06:00:00,apply,Mobile ,India 
1016,70,2025-02-07 17:00:00,job_view,mobile,US
1017,70,2025-02-09 04:00:00,JOB_VIEW,web, US
1018,70,2025-02-09 07:00:00,job_view,,
1019,70,2025-02-09 16:00:00,logout,mobile,UK
1020,70,,APPLY,web,UK
1021,71,2025-01-07 00:00:00,SIGNUP,web,UK
1022,71,2025-01-08 10:00:00,LOGIN,web,UK
1023,71,2025-01-10 05:00:00,LOGIN,mobile,India
1024,71,2025-01-10 09:00:00,login,mobile,India
1025,71,2025-01-11 18:00:00,JOB_VIEW, WEB, US
1026,71,2025-01-12 08:00:00,LOGIN,mobile,
1027,71,2025-01-12 22:00:00,apply,mobile,US
1028,71,2025-01-14 20:00:00,JOB_VIEW,Mobile ,
1029,71,2025-01-14 21:00:00,login,mobile,UK
1030,72,2025-01-29 00:00:00,signup,mobile,US
1031,72,2025-01-29 14:00:00,job_view,web,UK
1032,72,2025-01-30 20:00:00,login,mobile,India
1033,72,2025-01-31 09:00:00,login,mobile,India
1034,72,2025-02-01 23:00:00,LOGOUT,web,India 
1035,72,2025-02-03 03:00:00,logout,,
1036,72,2025-02-03 19:00:00,apply,web,India
1037,72,,job_view,,India 
1038,72,2025-02-05 08:00:00,job_view,mobile,UK
1039,72,2025-02-06 12:00:00,LOGOUT,Mobile ,
1040,72,2025-02-07 15:00:00,JOB_VIEW,Mobile ,US
1041,72,,login, WEB,UK
1042,72,2025-02-08 21:00:00,login, WEB,India
1043,72,2025-02-08 23:00:00,job_view, WEB,UK
1044,72,2025-02-10 02:00:00,JOB_VIEW,web,US
1045,72,2025-02-12 00:00:00,LOGOUT,Mobile ,US
1046,72,2025-02-13 02:00:00,logout,mobile,US
1047,73,2025-01-07 00:00:00,signup,,India
1048,73,2025-01-07 11:00:00,LOGIN,,US
1049,73,2025-01-09 06:00:00,LOGOUT,web,US
1050,73,2025-01-09 15:00:00,JOB_VIEW,,US
1051,73,2025-01-10 09:00:00,login, WEB,India 
1052,73,2025-01-12 05:00:00,job_view,mobile,UK
1053,73,2025-01-12 19:00:00,job_view,mobile,
1054,73,2025-01-14 07:00:00,job_view,Mobile ,
1055,73,2025-01-14 21:00:00,LOGIN,Mobile ,US
1056,73,2025-01-15 07:00:00,job_view,web, US
1057,73,2025-01-15 21:00:00,APPLY,mobile, US
1058,73,2025-01-17 18:00:00,login,,India 
